Interface,ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,label,category,specific_class
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
slcan0,123,07,0E,01,05,0D,00,0B,0B,ATTACK,DoS,DoS
